499.47595215,163.555038
501.40443134,98.80825
503.33291053,84.701157
505.26138972,83.721001
507.18986891,82.034531
509.1183481,84.170151
511.04682729,86.958694
512.97530648,85.204971
514.90378567,83.669724
516.83226486,84.947502
518.76074405,86.513908
520.68922324,87.859741
522.61770243,89.680107
524.54618162,89.965408
526.47466081,87.905556
528.40314,86.78096
530.33161919,88.698914
532.26009838,91.326599
534.18857757,91.586594
536.11705676,89.700233
538.04553595,87.983055
539.97401514,87.730553
541.90249433,88.338715
543.830973519999,88.439346
545.759452709999,87.427307
547.687931899999,85.915543
549.616411089999,84.736588
551.544890279999,83.880531
553.473369469999,82.757721
555.401848659999,81.282257
557.330327849999,80.137772
559.258807039999,79.621628
561.187286229999,78.759911
563.115765419999,76.41246
565.044244609999,72.585342
566.972723799999,67.467354
568.901202989999,60.774441
570.829682179999,54.331856
572.758161369999,52.927532
574.686640559999,59.217907
576.615119749999,69.904877
578.543598939999,79.226814
580.472078129999,84.781715
582.400557319999,87.594734
584.329036509999,88.49379
586.257515699999,87.612961
588.185994889999,85.792587
590.114474079999,83.910927
592.042953269999,81.484299
593.971432459998,77.855698
595.899911649998,74.629623
597.828390839998,74.763084
599.756870029998,78.854202
601.685349219998,84.189575
603.613828409998,87.933517
605.542307599998,89.745895
607.470786789998,90.727173
609.399265979998,91.413879
611.327745169998,91.741631
613.256224359998,91.802849
615.184703549998,91.685364
617.113182739998,91.282104
619.041661929998,90.716675
620.970141119998,90.334518
622.898620309998,90.202789
624.827099499998,90.138565
626.755578689998,90.13736
628.684057879998,90.344849
630.612537069998,90.64743
632.541016259998,90.696205
634.469495449998,90.423233
636.397974639998,90.133759
638.326453829998,89.888161
640.254933019998,89.428764
642.183412209998,88.864975
644.111891399998,88.466919
646.040370589997,87.771988
647.968849779997,86.113274
649.897328969997,84.19841
651.825808159997,83.839691
653.754287349997,85.604996
655.682766539997,87.859039
657.611245729997,89.007408
659.539724919997,89.169327
661.468204109997,89.151917
663.396683299997,89.146233
665.325162489997,89.000465
667.253641679997,88.776253
669.182120869997,88.593346
671.110600059997,88.385391
673.039079249997,88.152664
674.967558439997,87.964149
